# brandedPartId<TAB>abstractPartTypeId<TAB>modelId<TAB>partGradeId<TAB>partType
36156	36001	1622	1	Ford SB 289 4V (210 hp)
36157	36001	1625	1	Ford SB 289 4V (225 hp)
36158	36001	1626	1	Ford SB 302 2V (210 hp)
36159	36001	1627	1	Ford SB 302 4V (230 hp)
36160	36001	1628	2	Ford SB 302 Boss 4V (290 hp)
36161	36001	1630	1	Ford SB 351W 2V (250 hp)
36162	36001	1631	1	Ford SB 351W 4V (290 hp)
36163	36001	1632	1	Ford SB 351W 2V (240 hp)
36164	36001	1633	1	Ford 351C 2V (250 hp)
36165	36001	1634	1	Ford 351C 4V (300 hp)
36166	36001	1635	2	Ford 351C CJ 4V (280 hp)
36167	36001	1636	2	Ford 351C Boss 4V (330 hp)
36168	36001	1637	2	Ford 351C HO 4V (275 hp)
36169	36001	1638	1	Ford 351C 2V (177 hp)
36170	36001	1639	1	Ford 400C 2V (260 hp)
36171	36001	1640	1	Ford 400C 2V (172 hp)
36172	36001	1641	1	Ford 385 429 4V (360 hp)
36173	36001	1642	1	Ford 385 429 2V (320 hp)
36174	36001	1643	2	Ford 385 429 SCJ 4V (375 hp)
36175	36001	1644	2	Ford 385 429 CJ 4V (370 hp)
36176	36001	1645	1	Ford 385 429 4V (212 hp)
36177	36001	1646	3	Ford 385 429 NASCAR
36178	36001	1648	1	Ford 385 460 4V (365 hp)
36179	36001	1649	1	Ford 385 460 4V (224 hp)
36180	36001	1650	1	Ford 385 460 PI 4V (274 hp)
36181	36001	1651	1	Chrysler BB 383 2V (305 hp)
36182	36001	1652	1	Chrysler BB 383 4V (325 hp)
36183	36001	1653	1	Chrysler BB 383 2V (270 hp)
36184	36001	1654	2	Chrysler BB 383 2x4V (330 hp)
36185	36001	1656	1	Chrysler BB 400 2V (190 hp)
36186	36001	1657	1	Chrysler BB 400 4V (255 hp)
36187	36001	1658	1	Chrysler BB 400 4V (205 hp)
36188	36001	1660	1	Chrysler BB 413 4V (350 hp)
36189	36001	1661	1	Chrysler BB 413 2x4V (380 hp)
36190	36001	1662	2	Chrysler BB 413 Long Ram 2x4V (375 hp)
36191	36001	1663	2	Chrysler BB 413 Short Ram 2x4V (400 hp)
36192	36001	1664	2	Chrysler BB 413 Max Wedge 2x4V (410 hp)
36193	36001	1665	2	Chrysler BB 413 Max Wedge 2x4V (420 hp)
36194	36001	1666	1	Chrysler BB 413 4V (365 hp)
36195	36001	1667	2	Chrysler BB 413 2x4V (390 hp)
36196	36001	1668	2	Chrysler BB 426 Max Wedge III 2x4V (415 hp)
36197	36001	1669	2	Chrysler BB 426 Max Wedge III 2x4V (425 hp)
36198	36001	1672	2	Chrysler BB 426 Max Wedge 2x4V (415 hp)
36199	36001	1673	3	Chrysler BB 426 Max Wedge 2x4V (425 hp)
36200	36001	1674	1	Chrysler BB 426 4V (365 hp) b
36201	36001	1676	1	Chrysler BB 440 4V (350 hp)
36202	36001	1677	2	Chrysler BB 440 3x2V (390 hp)
36203	36001	1679	1	AMC 343 2V (235 hp)
36204	36001	1680	1	AMC 390 4V (315 hp)
36205	36001	1681	2	AMC 390 4V (325 hp)
36206	36001	1682	2	AMC 390 4V Rebel Machine (340 hp)
36207	36001	2032	1	Engine Assembly
36208	36001	2046	2	Chevy SB 265 4V (205 hp)
36209	36001	1514	3	Chevy W 409 2x4V (425 hp)
36210	36001	2061	2	Chevrolet BB 402 4V (350 hp)
36211	36001	2062	2	Chevrolet BB 402 4V (375 hp)
36212	36001	2082	2	Pontiac 400 Ram Air III
36213	36001	2083	3	Pontiac 400 Ram Air V
36214	36001	2089	1	Ford FE 352 4V (235 hp)
37001	37001	1565	1	Generic Exh Assembly
39001	39001	525	1	Cop Lights
40001	40001	527	1	Vanilla Hood
40002	40001	827	1	32 Coupe
40003	40001	833	1	40 Coupe
40004	40001	836	1	49 Mercury
40005	40001	838	1	53 Coupe
40006	40001	840	1	57 Fairlane
40007	40001	842	1	57 Ranchero
40008	40001	844	1	57 Thunderbird
40009	40001	846	1	63 Thunderbird
40010	40001	850	1	64 Mustang
40011	40001	848	1	64 Galaxie
40012	40001	852	1	69 Torino
40013	40001	854	1	70 Mustang
40014	40001	536	1	47 Caddy
40015	40001	537	1	55 Century
40016	40001	538	1	57 Bel-Air
40017	40001	539	1	57 Nomad
40018	40001	540	1	57 Corvette
40019	40001	541	1	58 Impala
40020	40001	542	1	59 Eldorado
40021	40001	543	1	63 Corvette
40022	40001	544	1	64 Impala
40023	40001	545	1	66 GTO
40024	40001	546	1	67 Chevelle
40025	40001	547	1	67 Camaro
40026	40001	548	1	69 Olds 442
40027	40001	549	1	69 GTO
40028	40001	550	1	70 El Camino
40029	40001	551	1	70 Nova
40030	40001	552	1	70 Chevelle
40031	40001	553	1	73 Firebird
40032	40001	554	1	69 Charger
40033	40001	555	1	69 Road Runner
40034	40001	556	1	69 AMX
40035	40001	557	1	70 Cuda
40036	40001	558	1	71 Duster
40037	40001	253	2	1963 Ford Thunderbird Scoop
40038	40001	263	2	1969 Hurst/Olds 4-4-2 Scoop
40039	40001	265	2	1969 Ford Torino GT Scoop
40040	40001	264	2	1969 Ford Torino Scoop
40041	40001	257	2	1967 Chevy Chevelle SS-396 Scoop
40042	40001	256	2	1967 Camaro SS-396 Scoop
40043	40001	251	2	1957 Ford Thunderbird Scoop
40044	40001	254	2	1964 Pontiac GTO Scoop
40045	40001	252	2	1963 Corvette Stingray Scoop
40046	40001	262	2	1969 Oldsmobile 4-4-2 W-30 Scoop
40047	40001	271	2	1973 Pontiac Firebird Scoop
40048	40001	255	2	1966 Pontiac GTO Scoop
40049	40001	260	2	1969 Pontiac GTO Scoop
40050	40001	259	2	1969 Pontiac Firebird Scoop
40051	40001	258	2	1969 Plymouth Road Runner Scoop
40052	40001	261	2	1970 Buick Gran Sport Scoop
40053	40001	266	2	1970 Chevy Nova SS-396 Scoop
40054	40001	267	2	1970 Plymouth 'Cuda Scoop
40055	40001	270	2	1973 Pontiac Trans-Am Scoop
40056	40001	269	2	1970 Dodge Challenger R/T Scoop
40057	40001	408	2	1958 Chevy Impala Sport Scoop
40058	40001	268	2	1970 Plymouth 'Cuda Hemi Scoop
40059	40001	1185	2	Hood Mod Bel-Air
40060	40001	2154	1	66 Shelby Cobra Hood
40061	40001	2216	1	1970 Chevy Chevelle SS Hood
40062	40001	2876	2	1970 Ford Mustang Factory Scoop Hood
40063	40001	3776	1	1969 Chevrolet Corvette Hood
40064	40001	3777	1	1959 Chevrolet Impala Hood
40065	40001	3796	1	1934 Ford Coupe Hood
40066	40001	3800	1	1948 Chevrolet Aerosedan Hood
40067	40001	3799	1	1948 Chevrolet Fleetmaster Hood
40068	40001	3797	1	1948 Chrysler T&C Coupe Hood
40069	40001	3798	1	1948 Chrysler T&C Sedan Hood
40070	40001	3801	1	1969 Chevrolet Camaro Hood
40071	40001	3805	1	1969 Chevrolet Camaro COPO Hood
40072	40001	3802	1	1969 Chevrolet Camaro RS Hood
40073	40001	3803	1	1969 Chevrolet Camaro SS Hood
40074	40001	3804	1	1969 Chevrolet Camaro Z-28 Hood
40075	40001	3806	1	1969 Ford Mach 1 Hood
40076	40001	3807	1	1969 Dodge Super Bee Hood
40077	40001	3809	1	1972 Chevrolet Chevelle Hood
40078	40001	3810	1	1972 Chevrolet Chevelle SS Hood
40079	40001	3808	1	1932 EA Eight Ball Hood
40080	40001	3939	1	1953 Chevrolet Model 3100 Hood
40081	40001	3942	1	1955 Chevrolet Cameo Hood
40082	40001	3945	1	1956 Ford F-100 Hood
40083	40001	3948	1	1996 Toyota Supra Hood
40084	40001	3951	1	1997 Mitsubishi Eclipse Hood
40191	40001	4132	1	1948 Chrysler T&C Woody Hood
40194	40001	4140	1	1955 Ford Thunderbird Hood
40197	40001	4136	1	1967 Mercury Cougar Hood
40200	40001	4152	1	1969 Plymouth Cuda Hood
40203	40001	4148	1	1969 Pontiac Firebird Hood
40206	40001	4144	1	1970 Dodge Challenger Hood
100001	100001	190	1	Cast Iron Rim (Round Flat)
100002	100001	857	1	Steel Rim (Web Polished)
100003	100001	856	1	Steel Slotted Rim (Star Polished)
100004	100001	456	2	Aluminum Alloy Rim (Twist Split Star)
100005	100001	457	3	Magnesium Rim (Round Flat)
100006	100001	2219	1	HS-00
100007	100001	2279	1	HA-01
100008	100001	2280	1	HA-02
100009	100001	2281	1	HA-03
100010	100001	2282	1	HA-04
100011	100001	2283	1	HA-05
100012	100001	2284	1	HA-06
100013	100001	2285	1	HA-07
100014	100001	2286	1	HA-08
100015	100001	2287	1	HA-09
100016	100001	2288	1	HA-10
100017	100001	2289	1	HA-11
100018	100001	2290	1	HA-12
100019	100001	2291	1	HA-13
100020	100001	2292	1	HA-14
100021	100001	2293	1	HA-15
100022	100001	2294	1	HA-16
100023	100001	2295	1	HA-17
100024	100001	2296	1	HA-18
100025	100001	2297	1	HA-19
100026	100001	2298	1	HA-20
100027	100001	2299	1	HA-21
100028	100001	2300	1	HA-22
100029	100001	2301	1	HA-23
100030	100001	2302	1	HA-24
100031	100001	2303	1	HA-25
100032	100001	2304	1	HA-26
100033	100001	2305	1	HA-27
100034	100001	2219	1	HS-00
100035	100001	2220	1	HS-01
100036	100001	2221	1	HS-02
100037	100001	2222	1	HS-03
100038	100001	2223	1	HS-04
100039	100001	2224	1	HS-05
100040	100001	2225	1	HS-06
100041	100001	2226	1	HS-07
100042	100001	2227	1	HS-08
100043	100001	2228	1	HS-09
100044	100001	2229	1	HS-10
100045	100001	2230	1	HS-11
100046	100001	2231	1	HS-12
100047	100001	2232	1	HS-13
100048	100001	2233	1	HS-14
100049	100001	2234	1	HS-15
100050	100001	2235	1	HS-16
100051	100001	2236	1	HS-17
100052	100001	2237	1	HS-18
100053	100001	2238	1	HS-19
100054	100001	2239	1	HS-20
100055	100001	2240	1	HS-21
100056	100001	2241	1	HS-22
100057	100001	2242	1	HS-23
100058	100001	2243	1	HS-24
100059	100001	2244	1	HS-25
100060	100001	2245	1	HS-26
100061	100001	2246	1	HS-27
100062	100001	2247	1	HS-28
100063	100001	2248	1	HS-29
100064	100001	2249	1	HS-30
100065	100001	2250	1	HS-31
100066	100001	2251	1	HS-32
100067	100001	2252	1	HS-33
100068	100001	2253	1	HS-34
100069	100001	2254	1	HS-35
100070	100001	2255	1	HS-36
100071	100001	2256	1	HS-37
100072	100001	2257	1	HS-38
100073	100001	2258	1	HS-39
100074	100001	2259	1	HS-40
100075	100001	2260	1	HS-41
100076	100001	2261	1	HS-42
100077	100001	2262	1	HS-43
100078	100001	2263	1	HS-44
100079	100001	2264	1	HS-45
100080	100001	2265	1	HS-46
100081	100001	2266	1	HS-47
100082	100001	2267	1	HS-48
100083	100001	2268	1	HS-49
100084	100001	2269	1	HS-50
100085	100001	2270	1	HS-51
100086	100001	2271	1	HS-52
100087	100001	2272	1	HS-53
100088	100001	2273	1	HS-54
100089	100001	2274	1	HS-55
100090	100001	2275	1	HS-56
100091	100001	2276	1	HS-57
100092	100001	2277	1	HS-58
100093	100001	2321	1	RA-00
100094	100001	2322	1	RA-01
100095	100001	2323	1	RA-02
100096	100001	2324	1	RA-03
100097	100001	2325	1	RA-04
100098	100001	2326	1	RA-05
100099	100001	2327	1	RA-06
100100	100001	2328	1	RA-07
100101	100001	2329	1	RA-08
100102	100001	2330	1	RA-09
100103	100001	2331	1	RA-10
100104	100001	2332	1	RA-11
100105	100001	2333	1	RA-12
100106	100001	2334	1	RA-13
100107	100001	2335	1	RA-14
100108	100001	2336	1	RA-15
100109	100001	2337	1	RA-16
100110	100001	2338	1	RA-17
100111	100001	2339	1	RA-18
100112	100001	2340	1	RA-19
100113	100001	2341	1	RA-20
100114	100001	2342	1	RA-21
100115	100001	2343	1	RA-22
100116	100001	2344	1	RA-23
100117	100001	2345	1	RA-24
100118	100001	2346	1	RA-25
100119	100001	2347	1	RA-26
100120	100001	2348	1	RA-27
100121	100001	2349	1	RA-28
100122	100001	2350	1	RA-29
100123	100001	2308	1	RS-00
100124	100001	2309	1	RS-01
100125	100001	2310	1	RS-02
100126	100001	2311	1	RS-03
100127	100001	2312	1	RS-04
100128	100001	2313	1	RS-05
100129	100001	2314	1	RS-06
100130	100001	2315	1	RS-07
100131	100001	2316	1	RS-08
100132	100001	2317	1	RS-09
100133	100001	2318	1	RS-10
100134	100001	2319	1	RS-11
100135	100001	2320	1	RS-12
100137	100001	3648	2	Aluminum Slot
100138	100001	3649	1	Aluminum Round
100139	100001	3702	2	Aluminum Twistar 5
100140	100001	3703	2	Aluminum Rippled Orb
100141	100001	3704	2	Aluminum Hypnotic Star 6
100142	100001	3707	2	Aluminum Super Slot 15
100143	100001	3708	2	Aluminum Teardrop Slot 8
100144	100001	3709	2	Aluminum Twistar 7
100145	100001	3710	2	Aluminum Power Turbine
100152	100001	3928	4	Centerline (Mag)
100153	100001	3930	4	Classic Slot (Mag)
100154	100001	3931	4	Classic Sport (Mag)
100155	100001	3932	4	Magnum Star (mag)
100156	100001	3929	4	SS Rally (Mag)
100157	100001	3933	4	Rallye Slot (mag)
100158	100001	3935	4	Tear Drop (mag)
100159	100001	3934	4	Power Turbine (mag)
100160	100001	4538	4	Round 8 (mag)
100161	100001	4547	4	Bull Star 10 (mag)
100162	100001	4539	4	Triple Blade (mag)
100163	100001	4540	4	Honeycomb (mag)
100164	100001	4541	4	4-4-2 Gold (mag)
100165	100001	4542	4	Split Fat 5 (mag)
100166	100001	4543	4	Twist Star 5 (mag)
100167	100001	4544	4	Red Center Spinner (mag)
100168	100001	4545	4	Gold Reverse 5  (mag)
100169	100001	4546	4	Fat Grater (mag)
100170	100001	4526	4	Spoke Spinner (mag)
110001	110001	209	1	18 x 5.25 Bias Ply Blackwalls (2ply)
110002	110001	680	1	150/82/14 Bias Ply
110003	110001	681	1	170/82/14 Bias Ply
110004	110001	682	1	178/82/14 Bias Ply
110005	110001	683	1	190/82/14 Bias Ply
110006	110001	684	2	210/82/14 Bias Ply
110007	110001	685	1	150/92/14 Bias Ply
110008	110001	686	1	170/92/14 Bias Ply
110009	110001	687	1	178/92/14 Bias Ply
110010	110001	688	1	190/92/14 Bias Ply
110011	110001	689	2	210/92/14 Bias Ply
110012	110001	690	1	170/82/15 Bias Ply
110013	110001	691	1	190/82/15 Bias Ply
110014	110001	692	1	210/82/15 Bias Ply
110015	110001	693	1	150/92/15 Bias Ply
110016	110001	694	1	170/92/15 Bias Ply
110017	110001	695	1	190/92/15 Bias Ply
110018	110001	696	1	150/92/16 Bias Ply
110019	110001	697	1	170/92/16 Bias Ply
110020	110001	698	1	190/92/16 Bias Ply
110021	110001	699	1	210/92/16 Bias Ply
110022	110001	700	1	190/60/14 Bias Belted
110023	110001	701	1	214/60/14 Bias Belted
110024	110001	702	1	238/60/14 Bias Belted
110025	110001	703	1	190/72/14 Bias Belted
110026	110001	704	1	202/72/14 Bias Belted
110027	110001	705	1	214/72/14 Bias Belted
110028	110001	706	1	226/72/14 Bias Belted
110029	110001	707	1	238/72/14 Bias Belted
110030	110001	708	1	166/82/14 Bias Belted
110031	110001	709	1	178/82/14 Bias Belted
110032	110001	710	1	190/82/14 Bias Belted
110033	110001	711	1	202/82/14 Bias Belted
110034	110001	712	1	214/82/14 Bias Belted
110035	110001	713	1	178/92/14 Bias Belted
110036	110001	714	1	202/92/14 Bias Belted
110037	110001	715	1	178/60/15 Bias Belted
110038	110001	716	1	202/60/15 Bias Belted
110039	110001	717	1	226/60/15 Bias Belted
110040	110001	718	2	238/60/15 Bias Belted
110041	110001	719	1	202/72/15 Bias Belted
110042	110001	720	1	226/72/15 Bias Belted
110043	110001	721	2	238/72/15 Bias Belted
110044	110001	722	1	190/82/15 Bias Belted
110045	110001	723	1	214/82/15 Bias Belted
110046	110001	724	2	238/82/15 Bias Belted
110047	110001	725	1	178/92/15 Bias Belted
110048	110001	726	1	202/92/15 Bias Belted
110049	110001	727	1	226/92/15 Bias Belted
110050	110001	728	2	238/92/15 Bias Belted
110051	110001	729	1	185/65/14 Radial
110052	110001	730	1	205/65/14 Radial
110053	110001	731	1	195/70/14 Radial
110054	110001	732	1	215/70/14 Radial
110055	110001	733	1	195/75/14 Radial
110056	110001	734	1	205/75/14 Radial
110057	110001	735	1	195/65/15 Radial
110058	110001	736	2	215/65/15 Radial
110059	110001	737	1	205/70/15 Radial
110060	110001	738	1	215/70/15 Radial
110061	110001	739	2	225/70/15 Radial
110062	110001	740	1	205/75/15 Radial
110063	110001	741	1	215/75/15 Radial
110064	110001	742	2	235/75/15 Radial
110065	110001	743	1	215/65/16 Radial
110066	110001	744	1	215/60/16 Radial
110067	110001	745	1	225/60/16 Radial
110068	110001	746	1	225/55/16 Radial
110069	110001	747	2	205/55/15 Radial Rain
110070	110001	748	2	195/60/15 Radial Rain
110071	110001	749	2	205/60/15 Radial Rain
110072	110001	750	2	215/60/15 Radial Rain
110073	110001	751	2	185/65/15 Radial Rain
110074	110001	752	2	195/65/15 Radial Rain
110075	110001	753	2	205/65/15 Radial Rain
110076	110001	754	2	215/65/15 Radial Rain
110077	110001	755	2	225/55/16 Radial Rain
110078	110001	756	2	215/60/16 Radial Rain
110079	110001	757	2	225/60/16 Radial Rain
110080	110001	758	3	195/55/15VR Performance
110081	110001	759	3	205/55/15VR Performance
110082	110001	760	3	195/60/15VR Performance
110083	110001	761	3	205/60/15VR Performance
110084	110001	762	3	215/60/15VR Performance
110085	110001	763	3	185/65/15VR Performance
110086	110001	764	3	195/65/15VR Performance
110087	110001	765	3	205/65/15VR Performance
110088	110001	766	3	215/65/15VR Performance
110089	110001	767	3	205/40/16VR Performance
110090	110001	768	3	215/40/16VR Performance
110091	110001	770	3	205/45/16VR Performance
110092	110001	771	3	215/45/16VR Performance
110093	110001	772	3	205/50/16VR Performance
110094	110001	773	3	225/50/16VR Performance
110095	110001	774	3	245/50/16VR Performance
110096	110001	775	3	205/55/16VR Performance
110097	110001	776	3	215/55/16VR Performance
110098	110001	777	3	225/55/16VR Performance
110099	110001	778	3	215/60/16VR Performance
110100	110001	779	3	225/60/16VR Performance
110101	110001	780	3	235/60/16VR Performance
110102	110001	781	3	215/40/17VR Performance
110103	110001	782	3	235/40/17VR Performance
110104	110001	783	3	255/40/17VR Performance
110105	110001	784	3	215/45/17VR Performance
110106	110001	785	3	225/45/17VR Performance
110107	110001	786	3	235/45/17VR Performance
110108	110001	787	3	245/45/17VR Performance
110109	110001	788	3	315/35/17VR Performance
110110	110001	789	3	195/55/15VR Performance Rain
110111	110001	790	3	205/55/15VR Performance Rain
110112	110001	791	3	195/60/15VR Performance Rain
110113	110001	792	3	205/60/15VR Performance Rain
110114	110001	793	3	215/60/15VR Performance Rain
110115	110001	794	3	185/65/15VR Performance Rain
110116	110001	795	3	195/65/15VR Performance Rain
110117	110001	796	3	205/65/15VR Performance Rain
110118	110001	797	3	215/65/15VR Performance Rain
110119	110001	798	3	205/40/16VR Performance Rain
110120	110001	799	3	205/45/16VR Performance Rain
110121	110001	800	3	215/45/16VR Performance Rain
110122	110001	799	3	205/45/16VR Performance Rain
110123	110001	801	3	205/50/16VR Performance Rain
110124	110001	802	3	225/50/16VR Performance Rain
110125	110001	803	3	245/50/16VR Performance Rain
110126	110001	804	3	205/55/16VR Performance Rain
110127	110001	805	3	225/55/16VR Performance Rain
110128	110001	806	3	215/60/16VR Performance Rain
110129	110001	807	3	225/60/16VR Performance Rain
110130	110001	808	3	235/60/16VR Performance Rain
110131	110001	809	3	215/40/17VR Performance Rain
110132	110001	810	3	235/40/17VR Performance Rain
110133	110001	811	3	215/45/17VR Performance Rain
110134	110001	812	3	225/45/17VR Performance Rain
110135	110001	813	3	235/45/17VR Performance Rain
110136	110001	814	3	245/45/17VR Performance Rain
110137	110001	962	1	162/68/18 Bias Belted
110140	110001	2389	2	195/60/15 Street
110142	110001	2433	1	207/70/14 (D70-14)
110143	110001	2434	1	212/70/14 (E70-14)
110144	110001	2435	1	221/70/14 (F70-14)
110145	110001	2436	1	232/70/14 (G70-14)
110146	110001	2437	1	210/70/15 (E70-15)
110147	110001	2438	1	216/70/15 (F70-15)
110148	110001	2439	1	227/70/15 (G70-15)
110149	110001	2440	1	231/60/15 (F60-15)
110150	110001	2441	1	243/60/15 (G60-15)
110151	110001	2442	1	224/60/15 (E60-15)
110152	110001	2616	1	175/65/14 Radial
110153	110001	2615	1	195/65/14 Radial
110154	110001	2614	1	185/60/14 Radial
110155	110001	2613	1	195/60/14 Radial
110156	110001	2612	1	185/65/15 Radial
110157	110001	2611	1	205/65/15 Radial
110158	110001	2610	1	195/60/15 Radial
110159	110001	2609	1	205/60/15 Radial
110160	110001	2608	1	215/60/15 Radial
110161	110001	2607	1	195/55/15 Radial
110162	110001	2606	1	205/55/15 Radial
110163	110001	2605	1	195/50/15 Radial
110164	110001	2604	1	205/50/15 Radial
110165	110001	2603	1	225/50/15 Radial
110166	110001	2602	2	195/50/15VR Performance
110167	110001	2601	2	205/50/15VR Performance
110168	110001	2600	2	225/50/15VR Performance
110169	110001	2599	2	205/40/17VR Performance
110197	110001	3765	2	265/60/15 Radial
110198	110001	3766	2	255/60/15 Radial
110199	110001	3767	2	245/60/15 Radial
110200	110001	3768	3	295/60/15 Radial
110201	110001	3769	2	275/60/15 Radial
110202	110001	3770	1	235/60/15 Radial
110203	110001	3811	2	235/50/VR15 Performance
110204	110001	3812	2	245/50/VR15 Performance
110205	110001	3828	2	265/45/VR17 Performance
110206	110001	3813	2	265/50/VR15 Performance
110207	110001	3827	2	265/50/VR16 Performance
110208	110001	3826	2	275/45/VR17 Performance
110209	110001	3814	2	275/50/VR15 Performance
110210	110001	3815	2	275/50/VR16 Performance
110211	110001	3825	2	295/45/VR17 Performance
110212	110001	3816	2	295/50/VR16 Performance
110213	110001	3829	2	305/35/VR17 Performance
110214	110001	3830	2	305/45/VR16 Performance
110215	110001	3821	2	315/45/VR17 Performance
110216	110001	3817	2	315/50/VR 16 Performance
110217	110001	3822	2	325/45/VR17 Performance
110218	110001	3818	2	325/50/VR16 Performance
110219	110001	3823	2	335/45/VR17 Performance
110220	110001	3819	2	335/50/VR16 Performance
110221	110001	3824	2	345/45/VR17 Performance
110222	110001	3820	2	345/50/VR16 Performance
110254	110001	4348	2	235/40/ZR17 Performance
110255	110001	4349	2	245/40/ZR17 Performance
110256	110001	4350	2	255/40/ZR17 Performance
110257	110001	4351	2	265/40/ZR17 Performance
110258	110001	4359	2	275/40/ZR17 Performance
110259	110001	4352	2	285/35/ZR17 Performance
110260	110001	4353	2	295/35/ZR17 Performance
110261	110001	4347	2	305/45/VR17 Performance
110262	110001	4354	2	305/35/ZR17 Performance
110263	110001	4355	2	315/35/ZR17 Performance
110264	110001	4356	2	325/35/ZR17 Performance
110265	110001	4357	2	335/35/ZR17 Performance
110267	110001	4360	1	135/92/18 Bias Ply
110268	110001	4358	2	345/35/ZR17 Performance
110269	110001	4339	2	355/35/ZR17 Performance
110270	110001	4340	2	365/35/ZR17 Performance
110271	110001	4341	2	375/35/ZR17 Performance
110272	110001	4342	2	385/30/ZR17 Performance
110273	110001	4343	2	395/30/ZR17 Performance
110274	110001	4344	2	405/30/ZR17 Performance
110275	110001	4345	2	415/30/ZR17 Performance
110276	110001	4346	2	425/30/ZR17 Performance
110277	110001	4362	2	235/40/ZR16 Performance
110278	110001	4363	2	245/40/ZR16 Performance
110279	110001	4364	2	255/40/ZR16 Performance
110280	110001	4365	2	265/40/ZR16 Performance
110281	110001	4366	2	275/40/ZR16 Performance
110282	110001	4367	2	285/40/ZR16 Performance
110283	110001	4368	2	295/35/ZR16 Performance
110284	110001	4369	2	305/35/ZR16 Performance
110285	110001	4370	2	315/35/ZR16 Performance
110286	110001	4371	2	325/35/ZR16 Performance
110287	110001	4372	2	335/35/ZR16 Performance
110288	110001	4373	2	345/35/ZR16 Performance
110289	110001	4374	2	355/35/ZR16 Performance
110290	110001	4375	2	365/35/ZR16 Performance
110291	110001	4376	2	375/35/ZR16 Performance
110292	110001	4377	2	385/30/ZR16 Performance
110293	110001	4378	2	395/30/ZR16 Performance
110294	110001	4379	2	405/30/ZR16 Performance
110295	110001	4380	2	415/30/ZR16 Performance
110296	110001	4381	2	425/30/ZR16 Performance
110297	110001	4382	2	225/45/ZR15 Performance
110298	110001	4383	2	235/45/ZR15 Performance
110299	110001	4384	2	245/45/ZR15 Performance
110300	110001	4385	2	255/45/ZR15 Performance
110301	110001	4386	2	265/45/ZR15 Performance
110302	110001	4387	2	275/45/ZR15 Performance
110303	110001	4388	2	285/40/ZR15 Performance
110304	110001	4389	2	295/40/ZR15 Performance
110305	110001	4390	2	305/40/ZR15 Performance
110306	110001	4391	2	315/40/ZR15 Performance
110307	110001	4392	2	325/40/ZR15 Performance
110308	110001	4393	2	335/40/ZR15 Performance
110309	110001	4394	2	345/40/ZR15 Performance
110310	110001	4395	2	355/40/ZR15 Performance
110311	110001	4396	2	365/35/ZR15 Performance
110312	110001	4397	2	375/35/ZR15 Performance
110313	110001	4398	2	385/35/ZR15 Performance
110314	110001	4399	2	395/35/ZR15 Performance
110315	110001	4400	2	405/35/ZR15 Performance
110327	110001	4412	2	205/50/VR14 Performance
110328	110001	4413	2	215/50/VR14 Performance
110329	110001	4414	2	225/50/VR14 Performance
110330	110001	4415	2	235/50/VR14 Performance
110331	110001	4416	2	245/40/VR14 Performance
110332	110001	4417	2	255/40/VR14 Performance
110333	110001	4418	2	265/40/VR14 Performance
110334	110001	4419	2	275/40/VR14 Performance
130001	130001	121	1	3-Speed Auto (2.5/1.56/1)
130002	130001	122	1	3-Speed Auto (2.4/1.479/1)
130003	130001	123	1	4-Speed Auto (2.741/1.568/1/0.674)
130004	130001	124	1	3-Speed Auto (2.52/1.52/1) A
130005	130001	125	1	3-Speed Auto (2.482/1.482/1)
130006	130001	126	1	4-Speed Auto (3.059/1.625/1/0.696) A
130007	130001	127	1	4-Speed Auto (2.4/1.479/1/0.723)
130008	130001	128	1	4-Speed Auto (2.482/1.482/1/0.75)
130009	130001	129	1	4-Speed Auto (2.74/1.57/1/0.67)
130010	130001	130	1	4-Speed Auto (3.06/1.62/1/0.7)
130011	130001	131	1	4-Speed Auto (3.97/2.55/1.55/1)
130012	130001	864	1	LD 3-Speed Manual (2.5/1.18/1)
130013	130001	132	2	5-Speed Manual (2.95/1.94/1.34/1/0.63)
130014	130001	133	2	5-Speed Manual (2.75/1.94/1.34/1/0.74)
130015	130001	134	1	4-Speed Manual (2.64/1.61/1.23/1)
130016	130001	135	1	4-Speed Manual (2.88/1.74/1.33/1)
130017	130001	136	1	4-Speed Manual (3.44/2.28/1.46/1)
130018	130001	137	1	4-Speed Manual (2.66/1.91/1.39/1)
130019	130001	138	1	4-Speed Manual (2.22/1.64/1.28/1)
130020	130001	139	1	4-Speed Manual (2.65/1.93/1.39/1)
130021	130001	227	1	Powerglide Auto (1.82/1) Chevrolet 2-Speed Powerglide
130022	130001	247	1	Chevrolet 3-Speed Standard Ratio
130023	130001	248	1	3-Speed Close Ratio (2.21/1.32/1)
130024	130001	249	1	Chevrolet 3-Speed w/ Overdrive
130025	130001	250	2	4-Speed Close Ratio (2.21/1.66/1.31/1)
130026	130001	873	1	Ford Cruise-O-Matic (Automatic)
130027	130001	423	1	Muncie Close-Ratio (Manual)
130028	130001	422	1	Muncie Early Wide-Ratio (Manual)
130029	130001	424	1	Muncie Wide-Ratio M20 Manual (2.52/1.88/1.46/1)
130030	130001	425	3	1997 Corvette 4-Speed Automatic Transmission
130032	130001	427	1	Powerglide Automatic (1.76/1)
130033	130001	428	1	Turbo Hydra-Matic 350 (Automatic)
130034	130001	867	1	Ford C-4 Dual Range (Automatic)
130035	130001	866	3	Borg-Warner T-10 Special Close-Ratio (Manual)
130036	130001	429	3	Borg-Warner T-10X Special Competition (Manual)
